"goods_id","sku_id","spu_id","货号","颜色","尺码","数量","单价"
"9018","216042","22267","7-31SPW0036","7-31SPW0036A75","35.5","",""
"9018","216043","22267","7-31SPW0036","7-31SPW0036A75","36","",""
"9018","216044","22267","7-31SPW0036","7-31SPW0036A75","37","",""
"9018","216045","22267","7-31SPW0036","7-31SPW0036A75","37.5","",""
"9018","216046","22267","7-31SPW0036","7-31SPW0036A75","38","",""
"9018","216047","22267","7-31SPW0036","7-31SPW0036A75","39","",""
"9018","216048","22268","7-31SPW0036","7-31SPW0036001","35.5","",""
"9018","216049","22268","7-31SPW0036","7-31SPW0036001","36","",""
"9018","216050","22268","7-31SPW0036","7-31SPW0036001","37","",""
"9018","216051","22268","7-31SPW0036","7-31SPW0036001","37.5","",""
"9018","216052","22268","7-31SPW0036","7-31SPW0036001","38","",""
"9018","216053","22268","7-31SPW0036","7-31SPW0036001","39","",""
"9018","216054","22269","7-31SPW0036","7-31SPW0036003","35.5","",""
"9018","216055","22269","7-31SPW0036","7-31SPW0036003","36","",""
"9018","216056","22269","7-31SPW0036","7-31SPW0036003","37","",""
"9018","216057","22269","7-31SPW0036","7-31SPW0036003","37.5","",""
"9018","216058","22269","7-31SPW0036","7-31SPW0036003","38","",""
"9018","216059","22269","7-31SPW0036","7-31SPW0036003","39","",""
"9017","216024","22264","7-31SPW0031","7-31SPW0031334","35.5","",""
"9017","216025","22264","7-31SPW0031","7-31SPW0031334","36","",""
"9017","216026","22264","7-31SPW0031","7-31SPW0031334","37","",""
"9017","216027","22264","7-31SPW0031","7-31SPW0031334","37.5","",""
"9017","216028","22264","7-31SPW0031","7-31SPW0031334","38","",""
"9017","216029","22264","7-31SPW0031","7-31SPW0031334","39","",""
"9017","216030","22265","7-31SPW0031","7-31SPW0031125","35.5","",""
"9017","216031","22265","7-31SPW0031","7-31SPW0031125","36","",""
"9017","216032","22265","7-31SPW0031","7-31SPW0031125","37","",""
"9017","216033","22265","7-31SPW0031","7-31SPW0031125","37.5","",""
"9017","216034","22265","7-31SPW0031","7-31SPW0031125","38","",""
"9017","216035","22265","7-31SPW0031","7-31SPW0031125","39","",""
"9017","216036","22266","7-31SPW0031","7-31SPW00311F2","35.5","",""
"9017","216037","22266","7-31SPW0031","7-31SPW00311F2","36","",""
"9017","216038","22266","7-31SPW0031","7-31SPW00311F2","37","",""
"9017","216039","22266","7-31SPW0031","7-31SPW00311F2","37.5","",""
"9017","216040","22266","7-31SPW0031","7-31SPW00311F2","38","",""
"9017","216041","22266","7-31SPW0031","7-31SPW00311F2","39","",""
"9016","216012","22262","7-32SPW0120","7-32SPW0120007","35.5","",""
"9016","216013","22262","7-32SPW0120","7-32SPW0120007","36","",""
"9016","216014","22262","7-32SPW0120","7-32SPW0120007","37","",""
"9016","216015","22262","7-32SPW0120","7-32SPW0120007","37.5","",""
"9016","216016","22262","7-32SPW0120","7-32SPW0120007","38","",""
"9016","216017","22262","7-32SPW0120","7-32SPW0120007","39","",""
"9016","216018","22263","7-32SPW0120","7-32SPW012015J","35.5","",""
"9016","216019","22263","7-32SPW0120","7-32SPW012015J","36","",""
"9016","216020","22263","7-32SPW0120","7-32SPW012015J","37","",""
"9016","216021","22263","7-32SPW0120","7-32SPW012015J","37.5","",""
"9016","216022","22263","7-32SPW0120","7-32SPW012015J","38","",""
"9016","216023","22263","7-32SPW0120","7-32SPW012015J","39","",""
"9015","215989","22259","7-32SPW0122","7-32SPW0122001","35.5","",""
"9015","215990","22259","7-32SPW0122","7-32SPW0122001","36","",""
"9015","215991","22259","7-32SPW0122","7-32SPW0122001","37","",""
"9015","215992","22259","7-32SPW0122","7-32SPW0122001","37.5","",""
"9015","215993","22259","7-32SPW0122","7-32SPW0122001","38","",""
"9015","215994","22259","7-32SPW0122","7-32SPW0122001","39","",""
"9015","215995","22260","7-32SPW0122","7-32SPW0122003","35.5","",""
"9015","215996","22260","7-32SPW0122","7-32SPW0122003","36","",""
"9015","215997","22260","7-32SPW0122","7-32SPW0122003","37","",""
"9015","215998","22260","7-32SPW0122","7-32SPW0122003","37.5","",""
"9015","215999","22260","7-32SPW0122","7-32SPW0122003","38","",""
"9015","216000","22260","7-32SPW0122","7-32SPW0122003","39","",""
"9014","215988","22258","7-32SPW0123","7-32SPW012315J","38","",""
"9014","216001","22261","7-32SPW0123","7-32SPW0123007","38","",""
"9014","216002","22261","7-32SPW0123","7-32SPW0123007","35.5","",""
"9014","216003","22261","7-32SPW0123","7-32SPW0123007","36","",""
"9014","216004","22261","7-32SPW0123","7-32SPW0123007","37","",""
"9014","216005","22261","7-32SPW0123","7-32SPW0123007","37.5","",""
"9014","216006","22261","7-32SPW0123","7-32SPW0123007","39","",""
"9014","216007","22258","7-32SPW0123","7-32SPW012315J","35.5","",""
"9014","216008","22258","7-32SPW0123","7-32SPW012315J","36","",""
"9014","216009","22258","7-32SPW0123","7-32SPW012315J","37","",""
"9014","216010","22258","7-32SPW0123","7-32SPW012315J","37.5","",""
"9014","216011","22258","7-32SPW0123","7-32SPW012315J","39","",""
"9013","215976","22256","7-32SPW0118","7-32SPW0118001","35.5","",""
"9013","215977","22256","7-32SPW0118","7-32SPW0118001","36","",""
"9013","215978","22256","7-32SPW0118","7-32SPW0118001","37","",""
"9013","215979","22256","7-32SPW0118","7-32SPW0118001","37.5","",""
"9013","215980","22256","7-32SPW0118","7-32SPW0118001","38","",""
"9013","215981","22256","7-32SPW0118","7-32SPW0118001","39","",""
"9013","215982","22257","7-32SPW0118","7-32SPW0118003","35.5","",""
"9013","215983","22257","7-32SPW0118","7-32SPW0118003","36","",""
"9013","215984","22257","7-32SPW0118","7-32SPW0118003","37","",""
"9013","215985","22257","7-32SPW0118","7-32SPW0118003","37.5","",""
"9013","215986","22257","7-32SPW0118","7-32SPW0118003","38","",""
"9013","215987","22257","7-32SPW0118","7-32SPW0118003","39","",""
"9012","215964","22254","7-29SPW1032","7-29SPW103202H","35.5","",""
"9012","215965","22254","7-29SPW1032","7-29SPW103202H","36","",""
"9012","215966","22254","7-29SPW1032","7-29SPW103202H","37","",""
"9012","215967","22254","7-29SPW1032","7-29SPW103202H","37.5","",""
"9012","215968","22254","7-29SPW1032","7-29SPW103202H","38","",""
"9012","215969","22254","7-29SPW1032","7-29SPW103202H","39","",""
"9012","215970","22255","7-29SPW1032","7-29SPW103221G","35.5","",""
"9012","215971","22255","7-29SPW1032","7-29SPW103221G","36","",""
"9012","215972","22255","7-29SPW1032","7-29SPW103221G","37","",""
"9012","215973","22255","7-29SPW1032","7-29SPW103221G","37.5","",""
"9012","215974","22255","7-29SPW1032","7-29SPW103221G","38","",""
"9012","215975","22255","7-29SPW1032","7-29SPW103221G","39","",""
"9011","215919","22247","7-28SPW1023","7-28SPW102321G","35.5","",""
"9011","215920","22247","7-28SPW1023","7-28SPW102321G","36","",""
"9011","215921","22247","7-28SPW1023","7-28SPW102321G","37","",""
"9011","215922","22247","7-28SPW1023","7-28SPW102321G","37.5","",""
"9011","215923","22247","7-28SPW1023","7-28SPW102321G","38","",""
"9011","215924","22247","7-28SPW1023","7-28SPW102321G","39","",""
"9010","215912","22246","7-25SRM2230","7-25SRM2230024","39.5","",""
"9010","215913","22246","7-25SRM2230","7-25SRM2230024","40","",""
"9010","215914","22246","7-25SRM2230","7-25SRM2230024","40.5","",""
"9010","215915","22246","7-25SRM2230","7-25SRM2230024","41","",""
"9010","215916","22246","7-25SRM2230","7-25SRM2230024","42","",""
"9010","215917","22246","7-25SRM2230","7-25SRM2230024","43","",""
"9010","215918","22246","7-25SRM2230","7-25SRM2230024","44","",""
"9010","215943","22251","7-25SRM2230","7-25SRM2230158","39.5","",""
"9010","215944","22251","7-25SRM2230","7-25SRM2230158","40","",""
"9010","215945","22251","7-25SRM2230","7-25SRM2230158","40.5","",""
"9010","215946","22251","7-25SRM2230","7-25SRM2230158","41","",""
"9010","215947","22251","7-25SRM2230","7-25SRM2230158","42","",""
"9010","215948","22251","7-25SRM2230","7-25SRM2230158","43","",""
"9010","215949","22251","7-25SRM2230","7-25SRM2230158","44","",""
"9010","215950","22252","7-25SRM2230","7-25SRM2230125","39.5","",""
"9010","215951","22252","7-25SRM2230","7-25SRM2230125","40","",""
"9010","215952","22252","7-25SRM2230","7-25SRM2230125","40.5","",""
"9010","215953","22252","7-25SRM2230","7-25SRM2230125","41","",""
"9010","215954","22252","7-25SRM2230","7-25SRM2230125","42","",""
"9010","215955","22252","7-25SRM2230","7-25SRM2230125","43","",""
"9010","215956","22252","7-25SRM2230","7-25SRM2230125","44","",""
"9010","215957","22253","7-25SRM2230","7-25SRM2230078","39.5","",""
"9010","215958","22253","7-25SRM2230","7-25SRM2230078","40","",""
"9010","215959","22253","7-25SRM2230","7-25SRM2230078","40.5","",""
"9010","215960","22253","7-25SRM2230","7-25SRM2230078","41","",""
"9010","215961","22253","7-25SRM2230","7-25SRM2230078","42","",""
"9010","215962","22253","7-25SRM2230","7-25SRM2230078","43","",""
"9010","215963","22253","7-25SRM2230","7-25SRM2230078","44","",""
"9009","215894","22243","7-31SPW0032","7-31SPW00321F2","35.5","",""
"9009","215895","22243","7-31SPW0032","7-31SPW00321F2","36","",""
"9009","215896","22243","7-31SPW0032","7-31SPW00321F2","37","",""
"9009","215897","22243","7-31SPW0032","7-31SPW00321F2","37.5","",""
"9009","215898","22243","7-31SPW0032","7-31SPW00321F2","38","",""
"9009","215899","22243","7-31SPW0032","7-31SPW00321F2","39","",""
"9009","215900","22244","7-31SPW0032","7-31SPW0032003","35.5","",""
"9009","215901","22244","7-31SPW0032","7-31SPW0032003","36","",""
"9009","215902","22244","7-31SPW0032","7-31SPW0032003","37","",""
"9009","215903","22244","7-31SPW0032","7-31SPW0032003","37.5","",""
"9009","215904","22244","7-31SPW0032","7-31SPW0032003","38","",""
"9009","215905","22244","7-31SPW0032","7-31SPW0032003","39","",""
"9009","215906","22245","7-31SPW0032","7-31SPW0032112","35.5","",""
"9009","215907","22245","7-31SPW0032","7-31SPW0032112","36","",""
"9009","215908","22245","7-31SPW0032","7-31SPW0032112","37","",""
"9009","215909","22245","7-31SPW0032","7-31SPW0032112","37.5","",""
"9009","215910","22245","7-31SPW0032","7-31SPW0032112","38","",""
"9009","215911","22245","7-31SPW0032","7-31SPW0032112","39","",""
"9008","215880","22241","7-25SRM3013","7-25SRM3013007","39.5","",""
"9008","215881","22241","7-25SRM3013","7-25SRM3013007","40","",""
"9008","215882","22241","7-25SRM3013","7-25SRM3013007","40.5","",""
"9008","215883","22241","7-25SRM3013","7-25SRM3013007","41","",""
"9008","215884","22241","7-25SRM3013","7-25SRM3013007","42","",""
"9008","215885","22241","7-25SRM3013","7-25SRM3013007","43","",""
"9008","215886","22241","7-25SRM3013","7-25SRM3013007","44","",""
"9008","215887","22242","7-25SRM3013","7-25SRM3013125","39.5","",""
"9008","215888","22242","7-25SRM3013","7-25SRM3013125","40","",""
"9008","215889","22242","7-25SRM3013","7-25SRM3013125","40.5","",""
"9008","215890","22242","7-25SRM3013","7-25SRM3013125","41","",""
"9008","215891","22242","7-25SRM3013","7-25SRM3013125","42","",""
"9008","215892","22242","7-25SRM3013","7-25SRM3013125","43","",""
"9008","215893","22242","7-25SRM3013","7-25SRM3013125","44","",""
"9007","215868","22239","7-30SPW0008","7-30SPW0008DB4","35.5","",""
"9007","215869","22239","7-30SPW0008","7-30SPW0008DB4","36","",""
"9007","215870","22239","7-30SPW0008","7-30SPW0008DB4","37","",""
"9007","215871","22239","7-30SPW0008","7-30SPW0008DB4","37.5","",""
"9007","215872","22239","7-30SPW0008","7-30SPW0008DB4","38","",""
"9007","215873","22239","7-30SPW0008","7-30SPW0008DB4","39","",""
"9007","215874","22240","7-30SPW0008","7-30SPW0008DG2","35.5","",""
"9007","215875","22240","7-30SPW0008","7-30SPW0008DG2","36","",""
"9007","215876","22240","7-30SPW0008","7-30SPW0008DG2","37","",""
"9007","215877","22240","7-30SPW0008","7-30SPW0008DG2","37.5","",""
"9007","215878","22240","7-30SPW0008","7-30SPW0008DG2","38","",""
"9007","215879","22240","7-30SPW0008","7-30SPW0008DG2","39","",""
"9006","215856","22237","7-30SPW0027","7-30SPW002721G","35.5","",""
"9006","215857","22237","7-30SPW0027","7-30SPW002721G","36","",""
"9006","215858","22237","7-30SPW0027","7-30SPW002721G","37","",""
"9006","215859","22237","7-30SPW0027","7-30SPW002721G","37.5","",""
"9006","215860","22237","7-30SPW0027","7-30SPW002721G","39","",""
"9006","215861","22237","7-30SPW0027","7-30SPW002721G","38","",""
"9006","215862","22238","7-30SPW0027","7-30SPW002702H","35.5","",""
"9006","215863","22238","7-30SPW0027","7-30SPW002702H","36","",""
"9006","215864","22238","7-30SPW0027","7-30SPW002702H","37","",""
"9006","215865","22238","7-30SPW0027","7-30SPW002702H","37.5","",""
"9006","215866","22238","7-30SPW0027","7-30SPW002702H","38","",""
"9006","215867","22238","7-30SPW0027","7-30SPW002702H","39","",""
"9005","215844","22235","7-31SPW0035","7-31SPW0035003","35.5","",""
"9005","215845","22235","7-31SPW0035","7-31SPW0035003","36","",""
"9005","215846","22235","7-31SPW0035","7-31SPW0035003","37","",""
"9005","215847","22235","7-31SPW0035","7-31SPW0035003","37.5","",""
"9005","215848","22235","7-31SPW0035","7-31SPW0035003","38","",""
"9005","215849","22235","7-31SPW0035","7-31SPW0035003","39","",""
"9005","215850","22236","7-31SPW0035","7-31SPW0035001","35.5","",""
"9005","215851","22236","7-31SPW0035","7-31SPW0035001","36","",""
"9005","215852","22236","7-31SPW0035","7-31SPW0035001","37","",""
"9005","215853","22236","7-31SPW0035","7-31SPW0035001","37.5","",""
"9005","215854","22236","7-31SPW0035","7-31SPW0035001","38","",""
"9005","215855","22236","7-31SPW0035","7-31SPW0035001","39","",""
"9004","215832","22233","7-28SPW1072","7-28SPW1072LY2","35.5","",""
"9004","215833","22233","7-28SPW1072","7-28SPW1072LY2","36","",""
"9004","215834","22233","7-28SPW1072","7-28SPW1072LY2","37","",""
"9004","215835","22233","7-28SPW1072","7-28SPW1072LY2","37.5","",""
"9004","215836","22233","7-28SPW1072","7-28SPW1072LY2","38","",""
"9004","215837","22233","7-28SPW1072","7-28SPW1072LY2","39","",""
"9003","215826","22232","7-27SPW3000","7-27SPW3000DB4","35.5","",""
"9003","215827","22232","7-27SPW3000","7-27SPW3000DB4","36","",""
"9003","215828","22232","7-27SPW3000","7-27SPW3000DB4","37","",""
"9003","215829","22232","7-27SPW3000","7-27SPW3000DB4","37.5","",""
"9003","215830","22232","7-27SPW3000","7-27SPW3000DB4","38","",""
"9003","215831","22232","7-27SPW3000","7-27SPW3000DB4","39","",""
"9002","215803","22230","7-29SPW1023","7-29SPW1023GG2","35.5","",""
"9002","215804","22230","7-29SPW1023","7-29SPW1023GG2","36","",""
"9002","215805","22230","7-29SPW1023","7-29SPW1023GG2","37","",""
"9002","215806","22230","7-29SPW1023","7-29SPW1023GG2","37.5","",""
"9002","215807","22230","7-29SPW1023","7-29SPW1023GG2","38","",""
"9002","215808","22230","7-29SPW1023","7-29SPW1023GG2","39","",""
"9002","215838","22234","7-29SPW1023","7-29SPW102311C","35.5","",""
"9002","215839","22234","7-29SPW1023","7-29SPW102311C","36","",""
"9002","215840","22234","7-29SPW1023","7-29SPW102311C","37","",""
"9002","215841","22234","7-29SPW1023","7-29SPW102311C","37.5","",""
"9002","215842","22234","7-29SPW1023","7-29SPW102311C","38","",""
"9002","215843","22234","7-29SPW1023","7-29SPW102311C","39","",""
"8998","215739","22226","7-29SPM2021","7-29SPM2021X96","39.5","",""
"8998","215740","22226","7-29SPM2021","7-29SPM2021X96","40","",""
"8998","215741","22226","7-29SPM2021","7-29SPM2021X96","40.5","",""
"8998","215742","22226","7-29SPM2021","7-29SPM2021X96","41","",""
"8998","215743","22226","7-29SPM2021","7-29SPM2021X96","42","",""
"8998","215744","22226","7-29SPM2021","7-29SPM2021X96","42.5","",""
"8998","215745","22226","7-29SPM2021","7-29SPM2021X96","43","",""
"8998","215746","22226","7-29SPM2021","7-29SPM2021X96","44","",""
"8998","215747","22226","7-29SPM2021","7-29SPM2021X96","44.5","",""
"8998","215748","22226","7-29SPM2021","7-29SPM2021X96","45","",""
"8998","215749","22226","7-29SPM2021","7-29SPM2021X96","46","",""
"8998","215750","22226","7-29SPM2021","7-29SPM2021X96","47","",""
"8998","215751","22226","7-29SPM2021","7-29SPM2021X96","48","",""
"8998","215752","22226","7-29SPM2021","7-29SPM2021X96","49","",""
"8978","215377","22200","7-28SPW1067","7-28SPW1067LP2","35.5","",""
"8978","215378","22200","7-28SPW1067","7-28SPW1067LP2","36","",""
"8978","215379","22200","7-28SPW1067","7-28SPW1067LP2","37","",""
"8978","215380","22200","7-28SPW1067","7-28SPW1067LP2","37.5","",""
"8978","215381","22200","7-28SPW1067","7-28SPW1067LP2","38","",""
"8978","215382","22200","7-28SPW1067","7-28SPW1067LP2","39","",""
"8978","215383","22200","7-28SPW1067","7-28SPW1067LP2","39.5","",""
"8978","215384","22200","7-28SPW1067","7-28SPW1067LP2","40","",""
"8978","215385","22200","7-28SPW1067","7-28SPW1067LP2","40.5","",""
"8978","215386","22200","7-28SPW1067","7-28SPW1067LP2","41","",""
"8978","215387","22200","7-28SPW1067","7-28SPW1067LP2","42","",""
"8978","215388","22201","7-28SPW1067","7-28SPW1067LY2","35.5","",""
"8978","215389","22201","7-28SPW1067","7-28SPW1067LY2","36","",""
"8978","215390","22201","7-28SPW1067","7-28SPW1067LY2","37","",""
"8978","215391","22201","7-28SPW1067","7-28SPW1067LY2","37.5","",""
"8978","215392","22201","7-28SPW1067","7-28SPW1067LY2","38","",""
"8978","215393","22201","7-28SPW1067","7-28SPW1067LY2","39","",""
"8978","215394","22201","7-28SPW1067","7-28SPW1067LY2","39.5","",""
"8978","215395","22201","7-28SPW1067","7-28SPW1067LY2","40","",""
"8978","215396","22201","7-28SPW1067","7-28SPW1067LY2","40.5","",""
"8978","215397","22201","7-28SPW1067","7-28SPW1067LY2","41","",""
"8978","215398","22201","7-28SPW1067","7-28SPW1067LY2","42","",""
"7566","180850","19279","7-31SPW0034","7-31SPW0034334","35.5","",""
"7566","180851","19279","7-31SPW0034","7-31SPW0034334","36","",""
"7566","180852","19279","7-31SPW0034","7-31SPW0034334","37","",""
"7566","180853","19279","7-31SPW0034","7-31SPW0034334","37.5","",""
"7566","180854","19279","7-31SPW0034","7-31SPW0034334","38","",""
"7566","180855","19279","7-31SPW0034","7-31SPW0034334","39","",""
"7566","215925","22248","7-31SPW0034","7-31SPW0034125","35.5","",""
"7566","215926","22248","7-31SPW0034","7-31SPW0034125","36","",""
"7566","215927","22248","7-31SPW0034","7-31SPW0034125","37","",""
"7566","215928","22248","7-31SPW0034","7-31SPW0034125","37.5","",""
"7566","215929","22248","7-31SPW0034","7-31SPW0034125","38","",""
"7566","215930","22248","7-31SPW0034","7-31SPW0034125","39","",""
"7566","215931","22249","7-31SPW0034","7-31SPW0034024","35.5","",""
"7566","215932","22249","7-31SPW0034","7-31SPW0034024","36","",""
"7566","215933","22249","7-31SPW0034","7-31SPW0034024","37","",""
"7566","215934","22249","7-31SPW0034","7-31SPW0034024","37.5","",""
"7566","215935","22249","7-31SPW0034","7-31SPW0034024","38","",""
"7566","215936","22249","7-31SPW0034","7-31SPW0034024","39","",""
"7566","215937","22250","7-31SPW0034","7-31SPW00342K9","35.5","",""
"7566","215938","22250","7-31SPW0034","7-31SPW00342K9","36","",""
"7566","215939","22250","7-31SPW0034","7-31SPW00342K9","37","",""
"7566","215940","22250","7-31SPW0034","7-31SPW00342K9","37.5","",""
"7566","215941","22250","7-31SPW0034","7-31SPW00342K9","38","",""
"7566","215942","22250","7-31SPW0034","7-31SPW00342K9","39","",""
"7387","174749","18824","7-31SPM0055","7-31SPM0055024","39.5","",""
"7387","174750","18824","7-31SPM0055","7-31SPM0055024","40","",""
"7387","174751","18824","7-31SPM0055","7-31SPM0055024","40.5","",""
"7387","174752","18824","7-31SPM0055","7-31SPM0055024","41","",""
"7387","174753","18824","7-31SPM0055","7-31SPM0055024","42","",""
"7387","174755","18824","7-31SPM0055","7-31SPM0055024","43","",""
"7387","174756","18824","7-31SPM0055","7-31SPM0055024","44","",""
"7387","174794","18827","7-31SPM0055","7-31SPM0055125","39.5","",""
"7387","174795","18827","7-31SPM0055","7-31SPM0055125","40","",""
"7387","174796","18827","7-31SPM0055","7-31SPM0055125","40.5","",""
"7387","174797","18827","7-31SPM0055","7-31SPM0055125","41","",""
"7387","174798","18827","7-31SPM0055","7-31SPM0055125","42","",""
