"goods_id","sku_id","spu_id","货号","颜色","尺码","数量","单价"
"10","334","29","7-26SPM0012","7-26SPM0012080","49","",""
"10","336","30","7-26SPM0012","7-26SPM0012250","39.5","",""
"10","337","30","7-26SPM0012","7-26SPM0012250","40","",""
"10","338","30","7-26SPM0012","7-26SPM0012250","40.5","",""
"10","339","30","7-26SPM0012","7-26SPM0012250","41","",""
"10","340","30","7-26SPM0012","7-26SPM0012250","42","",""
"10","341","30","7-26SPM0012","7-26SPM0012250","42.5","",""
"10","342","30","7-26SPM0012","7-26SPM0012250","43","",""
"10","343","30","7-26SPM0012","7-26SPM0012250","44","",""
"10","344","30","7-26SPM0012","7-26SPM0012250","44.5","",""
"10","345","30","7-26SPM0012","7-26SPM0012250","45","",""
"10","346","30","7-26SPM0012","7-26SPM0012250","46","",""
"10","347","30","7-26SPM0012","7-26SPM0012250","47","",""
"10","348","30","7-26SPM0012","7-26SPM0012250","48","",""
"10","349","30","7-26SPM0012","7-26SPM0012250","49","",""
"10","351","31","7-26SPM0012","7-26SPM00123A4","39.5","",""
"10","352","31","7-26SPM0012","7-26SPM00123A4","40","",""
"10","353","31","7-26SPM0012","7-26SPM00123A4","40.5","",""
"10","354","31","7-26SPM0012","7-26SPM00123A4","41","",""
"10","355","31","7-26SPM0012","7-26SPM00123A4","42","",""
"10","356","31","7-26SPM0012","7-26SPM00123A4","42.5","",""
"10","357","31","7-26SPM0012","7-26SPM00123A4","43","",""
"10","358","31","7-26SPM0012","7-26SPM00123A4","44","",""
"10","359","31","7-26SPM0012","7-26SPM00123A4","44.5","",""
"10","360","31","7-26SPM0012","7-26SPM00123A4","45","",""
"10","361","31","7-26SPM0012","7-26SPM00123A4","46","",""
"10","362","31","7-26SPM0012","7-26SPM00123A4","47","",""
"10","363","31","7-26SPM0012","7-26SPM00123A4","48","",""
"10","364","31","7-26SPM0012","7-26SPM00123A4","49","",""
"9","266","24","7-27SPW0150","7-27SPW015021G","35.5","",""
"9","267","24","7-27SPW0150","7-27SPW015021G","36","",""
"9","268","24","7-27SPW0150","7-27SPW015021G","37","",""
"9","269","24","7-27SPW0150","7-27SPW015021G","37.5","",""
"9","270","24","7-27SPW0150","7-27SPW015021G","38","",""
"9","271","24","7-27SPW0150","7-27SPW015021G","39","",""
"9","272","24","7-27SPW0150","7-27SPW015021G","39.5","",""
"9","273","24","7-27SPW0150","7-27SPW015021G","40","",""
"9","274","24","7-27SPW0150","7-27SPW015021G","40.5","",""
"9","275","24","7-27SPW0150","7-27SPW015021G","41","",""
"9","276","24","7-27SPW0150","7-27SPW015021G","42","",""
"9","277","25","7-27SPW0150","7-27SPW0150DB4","35.5","",""
"9","278","25","7-27SPW0150","7-27SPW0150DB4","36","",""
"9","279","25","7-27SPW0150","7-27SPW0150DB4","37","",""
"9","280","25","7-27SPW0150","7-27SPW0150DB4","37.5","",""
"9","281","25","7-27SPW0150","7-27SPW0150DB4","38","",""
"9","282","25","7-27SPW0150","7-27SPW0150DB4","39","",""
"9","283","25","7-27SPW0150","7-27SPW0150DB4","39.5","",""
"9","284","25","7-27SPW0150","7-27SPW0150DB4","40","",""
"9","285","25","7-27SPW0150","7-27SPW0150DB4","40.5","",""
"9","286","25","7-27SPW0150","7-27SPW0150DB4","41","",""
"9","287","25","7-27SPW0150","7-27SPW0150DB4","42","",""
"9","288","26","7-27SPW0150","7-27SPW0150DR2","35.5","",""
"9","289","26","7-27SPW0150","7-27SPW0150DR2","36","",""
"9","290","26","7-27SPW0150","7-27SPW0150DR2","37","",""
"9","291","26","7-27SPW0150","7-27SPW0150DR2","37.5","",""
"9","292","26","7-27SPW0150","7-27SPW0150DR2","38","",""
"9","293","26","7-27SPW0150","7-27SPW0150DR2","39","",""
"9","294","26","7-27SPW0150","7-27SPW0150DR2","39.5","",""
"9","295","26","7-27SPW0150","7-27SPW0150DR2","40","",""
"9","296","26","7-27SPW0150","7-27SPW0150DR2","40.5","",""
"9","297","26","7-27SPW0150","7-27SPW0150DR2","41","",""
"9","298","26","7-27SPW0150","7-27SPW0150DR2","42","",""
"9","299","27","7-27SPW0150","7-27SPW015002H","35.5","",""
"9","300","27","7-27SPW0150","7-27SPW015002H","36","",""
"9","301","27","7-27SPW0150","7-27SPW015002H","37","",""
"9","302","27","7-27SPW0150","7-27SPW015002H","37.5","",""
"9","303","27","7-27SPW0150","7-27SPW015002H","38","",""
"9","304","27","7-27SPW0150","7-27SPW015002H","39","",""
"9","305","27","7-27SPW0150","7-27SPW015002H","39.5","",""
"9","306","27","7-27SPW0150","7-27SPW015002H","40","",""
"9","307","27","7-27SPW0150","7-27SPW015002H","40.5","",""
"9","308","27","7-27SPW0150","7-27SPW015002H","41","",""
"9","309","27","7-27SPW0150","7-27SPW015002H","42","",""
"9","310","28","7-27SPW0150","7-27SPW015012C","35.5","",""
"9","311","28","7-27SPW0150","7-27SPW015012C","36","",""
"9","312","28","7-27SPW0150","7-27SPW015012C","37","",""
"9","313","28","7-27SPW0150","7-27SPW015012C","37.5","",""
"9","314","28","7-27SPW0150","7-27SPW015012C","38","",""
"9","315","28","7-27SPW0150","7-27SPW015012C","39","",""
"9","316","28","7-27SPW0150","7-27SPW015012C","39.5","",""
"9","317","28","7-27SPW0150","7-27SPW015012C","40","",""
"9","318","28","7-27SPW0150","7-27SPW015012C","40.5","",""
"9","319","28","7-27SPW0150","7-27SPW015012C","41","",""
"9","320","28","7-27SPW0150","7-27SPW015012C","42","",""
"8","233","21","7-29SPW1027","7-29SPW1027PP2","35.5","",""
"8","234","21","7-29SPW1027","7-29SPW1027PP2","36","",""
"8","235","21","7-29SPW1027","7-29SPW1027PP2","37","",""
"8","236","21","7-29SPW1027","7-29SPW1027PP2","37.5","",""
"8","237","21","7-29SPW1027","7-29SPW1027PP2","38","",""
"8","238","21","7-29SPW1027","7-29SPW1027PP2","39","",""
"8","239","21","7-29SPW1027","7-29SPW1027PP2","39.5","",""
"8","240","21","7-29SPW1027","7-29SPW1027PP2","40","",""
"8","241","21","7-29SPW1027","7-29SPW1027PP2","40.5","",""
"8","242","21","7-29SPW1027","7-29SPW1027PP2","41","",""
"8","243","21","7-29SPW1027","7-29SPW1027PP2","42","",""
"8","244","22","7-29SPW1027","7-29SPW1027GG2","35.5","",""
"8","245","22","7-29SPW1027","7-29SPW1027GG2","36","",""
"8","246","22","7-29SPW1027","7-29SPW1027GG2","37","",""
"8","247","22","7-29SPW1027","7-29SPW1027GG2","37.5","",""
"8","248","22","7-29SPW1027","7-29SPW1027GG2","38","",""
"8","249","22","7-29SPW1027","7-29SPW1027GG2","39","",""
"8","250","22","7-29SPW1027","7-29SPW1027GG2","39.5","",""
"8","251","22","7-29SPW1027","7-29SPW1027GG2","40","",""
"8","252","22","7-29SPW1027","7-29SPW1027GG2","40.5","",""
"8","253","22","7-29SPW1027","7-29SPW1027GG2","41","",""
"8","254","22","7-29SPW1027","7-29SPW1027GG2","42","",""
"8","255","23","7-29SPW1027","7-29SPW1027RR1","35.5","",""
"8","256","23","7-29SPW1027","7-29SPW1027RR1","36","",""
"8","257","23","7-29SPW1027","7-29SPW1027RR1","37","",""
"8","258","23","7-29SPW1027","7-29SPW1027RR1","37.5","",""
"8","259","23","7-29SPW1027","7-29SPW1027RR1","38","",""
"8","260","23","7-29SPW1027","7-29SPW1027RR1","39","",""
"8","261","23","7-29SPW1027","7-29SPW1027RR1","39.5","",""
"8","262","23","7-29SPW1027","7-29SPW1027RR1","40","",""
"8","263","23","7-29SPW1027","7-29SPW1027RR1","40.5","",""
"8","264","23","7-29SPW1027","7-29SPW1027RR1","41","",""
"8","265","23","7-29SPW1027","7-29SPW1027RR1","42","",""
"7","189","17","7-29SPW1054","7-29SPW1054DB4","35.5","",""
"7","190","17","7-29SPW1054","7-29SPW1054DB4","36","",""
"7","191","17","7-29SPW1054","7-29SPW1054DB4","37","",""
"7","192","17","7-29SPW1054","7-29SPW1054DB4","37.5","",""
"7","193","17","7-29SPW1054","7-29SPW1054DB4","38","",""
"7","194","17","7-29SPW1054","7-29SPW1054DB4","39","",""
"7","195","17","7-29SPW1054","7-29SPW1054DB4","39.5","",""
"7","196","17","7-29SPW1054","7-29SPW1054DB4","40","",""
"7","197","17","7-29SPW1054","7-29SPW1054DB4","40.5","",""
"7","198","17","7-29SPW1054","7-29SPW1054DB4","41","",""
"7","199","17","7-29SPW1054","7-29SPW1054DB4","42","",""
"7","200","18","7-29SPW1054","7-29SPW1054DR2","35.5","",""
"7","201","18","7-29SPW1054","7-29SPW1054DR2","36","",""
"7","202","18","7-29SPW1054","7-29SPW1054DR2","37","",""
"7","203","18","7-29SPW1054","7-29SPW1054DR2","37.5","",""
"7","204","18","7-29SPW1054","7-29SPW1054DR2","38","",""
"7","205","18","7-29SPW1054","7-29SPW1054DR2","39","",""
"7","206","18","7-29SPW1054","7-29SPW1054DR2","39.5","",""
"7","207","18","7-29SPW1054","7-29SPW1054DR2","40","",""
"7","208","18","7-29SPW1054","7-29SPW1054DR2","40.5","",""
"7","209","18","7-29SPW1054","7-29SPW1054DR2","41","",""
"7","210","18","7-29SPW1054","7-29SPW1054DR2","42","",""
"7","211","19","7-29SPW1054","7-29SPW105402H","35.5","",""
"7","212","19","7-29SPW1054","7-29SPW105402H","36","",""
"7","213","19","7-29SPW1054","7-29SPW105402H","37","",""
"7","214","19","7-29SPW1054","7-29SPW105402H","37.5","",""
"7","215","19","7-29SPW1054","7-29SPW105402H","38","",""
"7","216","19","7-29SPW1054","7-29SPW105402H","39","",""
"7","217","19","7-29SPW1054","7-29SPW105402H","39.5","",""
"7","218","19","7-29SPW1054","7-29SPW105402H","40","",""
"7","219","19","7-29SPW1054","7-29SPW105402H","40.5","",""
"7","220","19","7-29SPW1054","7-29SPW105402H","41","",""
"7","221","19","7-29SPW1054","7-29SPW105402H","42","",""
"7","222","20","7-29SPW1054","7-29SPW105421G","35.5","",""
"7","223","20","7-29SPW1054","7-29SPW105421G","36","",""
"7","224","20","7-29SPW1054","7-29SPW105421G","37","",""
"7","225","20","7-29SPW1054","7-29SPW105421G","37.5","",""
"7","226","20","7-29SPW1054","7-29SPW105421G","38","",""
"7","227","20","7-29SPW1054","7-29SPW105421G","39","",""
"7","228","20","7-29SPW1054","7-29SPW105421G","39.5","",""
"7","229","20","7-29SPW1054","7-29SPW105421G","40","",""
"7","230","20","7-29SPW1054","7-29SPW105421G","40.5","",""
"7","231","20","7-29SPW1054","7-29SPW105421G","41","",""
"7","232","20","7-29SPW1054","7-29SPW105421G","42","",""
"6","144","14","7-30SPM0030","7-30SPM0030CJ2","39.5","",""
"6","145","14","7-30SPM0030","7-30SPM0030CJ2","40","",""
"6","146","14","7-30SPM0030","7-30SPM0030CJ2","40.5","",""
"6","147","14","7-30SPM0030","7-30SPM0030CJ2","41","",""
"6","148","14","7-30SPM0030","7-30SPM0030CJ2","42","",""
"6","149","14","7-30SPM0030","7-30SPM0030CJ2","42.5","",""
"6","150","14","7-30SPM0030","7-30SPM0030CJ2","43","",""
"6","151","14","7-30SPM0030","7-30SPM0030CJ2","44","",""
"6","152","14","7-30SPM0030","7-30SPM0030CJ2","44.5","",""
"6","153","14","7-30SPM0030","7-30SPM0030CJ2","45","",""
"6","154","14","7-30SPM0030","7-30SPM0030CJ2","46","",""
"6","155","14","7-30SPM0030","7-30SPM0030CJ2","47","",""
"6","156","14","7-30SPM0030","7-30SPM0030CJ2","48","",""
"6","157","14","7-30SPM0030","7-30SPM0030CJ2","49","",""
"6","159","15","7-30SPM0030","7-30SPM0030DB4","39.5","",""
"6","160","15","7-30SPM0030","7-30SPM0030DB4","40","",""
"6","161","15","7-30SPM0030","7-30SPM0030DB4","40.5","",""
"6","162","15","7-30SPM0030","7-30SPM0030DB4","41","",""
"6","163","15","7-30SPM0030","7-30SPM0030DB4","42","",""
"6","164","15","7-30SPM0030","7-30SPM0030DB4","42.5","",""
"6","165","15","7-30SPM0030","7-30SPM0030DB4","43","",""
"6","166","15","7-30SPM0030","7-30SPM0030DB4","44","",""
"6","167","15","7-30SPM0030","7-30SPM0030DB4","44.5","",""
"6","168","15","7-30SPM0030","7-30SPM0030DB4","45","",""
"6","169","15","7-30SPM0030","7-30SPM0030DB4","46","",""
"6","170","15","7-30SPM0030","7-30SPM0030DB4","47","",""
"6","171","15","7-30SPM0030","7-30SPM0030DB4","48","",""
"6","172","15","7-30SPM0030","7-30SPM0030DB4","49","",""
"6","174","16","7-30SPM0030","7-30SPM0030RR1","39.5","",""
"6","175","16","7-30SPM0030","7-30SPM0030RR1","40","",""
"6","176","16","7-30SPM0030","7-30SPM0030RR1","40.5","",""
"6","177","16","7-30SPM0030","7-30SPM0030RR1","41","",""
"6","178","16","7-30SPM0030","7-30SPM0030RR1","42","",""
"6","179","16","7-30SPM0030","7-30SPM0030RR1","42.5","",""
"6","180","16","7-30SPM0030","7-30SPM0030RR1","43","",""
"6","181","16","7-30SPM0030","7-30SPM0030RR1","44","",""
"6","182","16","7-30SPM0030","7-30SPM0030RR1","44.5","",""
"6","183","16","7-30SPM0030","7-30SPM0030RR1","45","",""
"6","184","16","7-30SPM0030","7-30SPM0030RR1","46","",""
"6","185","16","7-30SPM0030","7-30SPM0030RR1","47","",""
"6","186","16","7-30SPM0030","7-30SPM0030RR1","48","",""
"6","187","16","7-30SPM0030","7-30SPM0030RR1","49","",""
"5","100","10","7-27SPW0112","7-27SPW011217C","35.5","",""
"5","101","10","7-27SPW0112","7-27SPW011217C","36","",""
"5","102","10","7-27SPW0112","7-27SPW011217C","37","",""
"5","103","10","7-27SPW0112","7-27SPW011217C","37.5","",""
"5","104","10","7-27SPW0112","7-27SPW011217C","38","",""
"5","105","10","7-27SPW0112","7-27SPW011217C","39","",""
"5","106","10","7-27SPW0112","7-27SPW011217C","39.5","",""
"5","107","10","7-27SPW0112","7-27SPW011217C","40","",""
"5","108","10","7-27SPW0112","7-27SPW011217C","40.5","",""
"5","109","10","7-27SPW0112","7-27SPW011217C","41","",""
"5","110","10","7-27SPW0112","7-27SPW011217C","42","",""
"5","111","11","7-27SPW0112","7-27SPW0112338","35.5","",""
"5","112","11","7-27SPW0112","7-27SPW0112338","36","",""
"5","113","11","7-27SPW0112","7-27SPW0112338","37","",""
"5","114","11","7-27SPW0112","7-27SPW0112338","37.5","",""
"5","115","11","7-27SPW0112","7-27SPW0112338","38","",""
"5","116","11","7-27SPW0112","7-27SPW0112338","39","",""
"5","117","11","7-27SPW0112","7-27SPW0112338","39.5","",""
"5","118","11","7-27SPW0112","7-27SPW0112338","40","",""
"5","119","11","7-27SPW0112","7-27SPW0112338","40.5","",""
"5","120","11","7-27SPW0112","7-27SPW0112338","41","",""
"5","121","11","7-27SPW0112","7-27SPW0112338","42","",""
"5","122","12","7-27SPW0112","7-27SPW011213C","35.5","",""
"5","123","12","7-27SPW0112","7-27SPW011213C","36","",""
"5","124","12","7-27SPW0112","7-27SPW011213C","37","",""
"5","125","12","7-27SPW0112","7-27SPW011213C","37.5","",""
"5","126","12","7-27SPW0112","7-27SPW011213C","38","",""
"5","127","12","7-27SPW0112","7-27SPW011213C","39","",""
"5","128","12","7-27SPW0112","7-27SPW011213C","39.5","",""
"5","129","12","7-27SPW0112","7-27SPW011213C","40","",""
"5","130","12","7-27SPW0112","7-27SPW011213C","40.5","",""
"5","131","12","7-27SPW0112","7-27SPW011213C","41","",""
"5","132","12","7-27SPW0112","7-27SPW011213C","42","",""
"5","133","13","7-27SPW0112","7-27SPW0112LT9","35.5","",""
"5","134","13","7-27SPW0112","7-27SPW0112LT9","36","",""
"5","135","13","7-27SPW0112","7-27SPW0112LT9","37","",""
"5","136","13","7-27SPW0112","7-27SPW0112LT9","37.5","",""
"5","137","13","7-27SPW0112","7-27SPW0112LT9","38","",""
"5","138","13","7-27SPW0112","7-27SPW0112LT9","39","",""
"5","139","13","7-27SPW0112","7-27SPW0112LT9","39.5","",""
"5","140","13","7-27SPW0112","7-27SPW0112LT9","40","",""
"5","141","13","7-27SPW0112","7-27SPW0112LT9","40.5","",""
"5","142","13","7-27SPW0112","7-27SPW0112LT9","41","",""
"5","143","13","7-27SPW0112","7-27SPW0112LT9","42","",""
"4","67","7","7-29SPW2225","7-29SPW2225X96","35.5","",""
"4","68","7","7-29SPW2225","7-29SPW2225X96","36","",""
"4","69","7","7-29SPW2225","7-29SPW2225X96","37","",""
"4","70","7","7-29SPW2225","7-29SPW2225X96","37.5","",""
"4","71","7","7-29SPW2225","7-29SPW2225X96","38","",""
"4","72","7","7-29SPW2225","7-29SPW2225X96","39","",""
"4","73","7","7-29SPW2225","7-29SPW2225X96","39.5","",""
"4","74","7","7-29SPW2225","7-29SPW2225X96","40","",""
"4","75","7","7-29SPW2225","7-29SPW2225X96","40.5","",""
"4","76","7","7-29SPW2225","7-29SPW2225X96","41","",""
"4","77","7","7-29SPW2225","7-29SPW2225X96","42","",""
"4","78","8","7-29SPW2225","7-29SPW2225F50","35.5","",""
"4","79","8","7-29SPW2225","7-29SPW2225F50","36","",""
"4","80","8","7-29SPW2225","7-29SPW2225F50","37","",""
"4","81","8","7-29SPW2225","7-29SPW2225F50","37.5","",""
"4","82","8","7-29SPW2225","7-29SPW2225F50","38","",""
"4","83","8","7-29SPW2225","7-29SPW2225F50","39","",""
"4","84","8","7-29SPW2225","7-29SPW2225F50","39.5","",""
"4","85","8","7-29SPW2225","7-29SPW2225F50","40","",""
"4","86","8","7-29SPW2225","7-29SPW2225F50","40.5","",""
"4","87","8","7-29SPW2225","7-29SPW2225F50","41","",""
"4","88","8","7-29SPW2225","7-29SPW2225F50","42","",""
"4","89","9","7-29SPW2225","7-29SPW2225121","35.5","",""
"4","90","9","7-29SPW2225","7-29SPW2225121","36","",""
"4","91","9","7-29SPW2225","7-29SPW2225121","37","",""
"4","92","9","7-29SPW2225","7-29SPW2225121","37.5","",""
"4","93","9","7-29SPW2225","7-29SPW2225121","38","",""
"4","94","9","7-29SPW2225","7-29SPW2225121","39","",""
"4","95","9","7-29SPW2225","7-29SPW2225121","39.5","",""
"4","96","9","7-29SPW2225","7-29SPW2225121","40","",""
"4","97","9","7-29SPW2225","7-29SPW2225121","40.5","",""
"4","98","9","7-29SPW2225","7-29SPW2225121","41","",""
"4","99","9","7-29SPW2225","7-29SPW2225121","42","",""
"3","45","5","7-29SPW1026","7-29SPW1026121","35.5","",""
"3","46","5","7-29SPW1026","7-29SPW1026121","36","",""
"3","47","5","7-29SPW1026","7-29SPW1026121","37","",""
"3","48","5","7-29SPW1026","7-29SPW1026121","37.5","",""
"3","49","5","7-29SPW1026","7-29SPW1026121","38","",""
"3","50","5","7-29SPW1026","7-29SPW1026121","39","",""
"3","51","5","7-29SPW1026","7-29SPW1026121","39.5","",""
"3","52","5","7-29SPW1026","7-29SPW1026121","40","",""
"3","53","5","7-29SPW1026","7-29SPW1026121","40.5","",""
"3","54","5","7-29SPW1026","7-29SPW1026121","41","",""
"3","55","5","7-29SPW1026","7-29SPW1026121","42","",""
"3","56","6","7-29SPW1026","7-29SPW1026F50","35.5","",""
"3","57","6","7-29SPW1026","7-29SPW1026F50","36","",""
"3","58","6","7-29SPW1026","7-29SPW1026F50","37","",""
"3","59","6","7-29SPW1026","7-29SPW1026F50","37.5","",""
"3","60","6","7-29SPW1026","7-29SPW1026F50","38","",""
"3","61","6","7-29SPW1026","7-29SPW1026F50","39","",""
"3","62","6","7-29SPW1026","7-29SPW1026F50","39.5","",""
"3","63","6","7-29SPW1026","7-29SPW1026F50","40","",""
"3","64","6","7-29SPW1026","7-29SPW1026F50","40.5","",""
"3","65","6","7-29SPW1026","7-29SPW1026F50","41","",""
"3","66","6","7-29SPW1026","7-29SPW1026F50","42","",""
"2","34","4","7-29SPW1024","7-29SPW1024X96","35.5","",""
"2","35","4","7-29SPW1024","7-29SPW1024X96","36","",""
"2","36","4","7-29SPW1024","7-29SPW1024X96","37","",""
"2","37","4","7-29SPW1024","7-29SPW1024X96","37.5","",""
"2","38","4","7-29SPW1024","7-29SPW1024X96","38","",""
"2","39","4","7-29SPW1024","7-29SPW1024X96","39","",""
"2","40","4","7-29SPW1024","7-29SPW1024X96","39.5","",""
"2","41","4","7-29SPW1024","7-29SPW1024X96","40","",""
"2","42","4","7-29SPW1024","7-29SPW1024X96","40.5","",""
"2","43","4","7-29SPW1024","7-29SPW1024X96","41","",""
"2","44","4","7-29SPW1024","7-29SPW1024X96","42","",""
"1","1","1","7-26SPW1021","7-26SPW102121G","35.5","",""
"1","2","1","7-26SPW1021","7-26SPW102121G","36","",""
"1","3","1","7-26SPW1021","7-26SPW102121G","37","",""
"1","4","1","7-26SPW1021","7-26SPW102121G","37.5","",""
"1","5","1","7-26SPW1021","7-26SPW102121G","38","",""
"1","6","1","7-26SPW1021","7-26SPW102121G","39","",""
"1","7","1","7-26SPW1021","7-26SPW102121G","39.5","",""
"1","8","1","7-26SPW1021","7-26SPW102121G","40","",""
"1","9","1","7-26SPW1021","7-26SPW102121G","40.5","",""
"1","10","1","7-26SPW1021","7-26SPW102121G","41","",""
"1","11","1","7-26SPW1021","7-26SPW102121G","42","",""
"1","12","2","7-26SPW1021","7-26SPW102102H","35.5","",""
"1","13","2","7-26SPW1021","7-26SPW102102H","36","",""
"1","14","2","7-26SPW1021","7-26SPW102102H","37","",""
"1","15","2","7-26SPW1021","7-26SPW102102H","37.5","",""
"1","16","2","7-26SPW1021","7-26SPW102102H","38","",""
"1","17","2","7-26SPW1021","7-26SPW102102H","39","",""
"1","18","2","7-26SPW1021","7-26SPW102102H","39.5","",""
"1","19","2","7-26SPW1021","7-26SPW102102H","40","",""
"1","20","2","7-26SPW1021","7-26SPW102102H","40.5","",""
"1","21","2","7-26SPW1021","7-26SPW102102H","41","",""
"1","22","2","7-26SPW1021","7-26SPW102102H","42","",""
"1","23","3","7-26SPW1021","7-26SPW1021DB4","35.5","",""
"1","24","3","7-26SPW1021","7-26SPW1021DB4","36","",""
"1","25","3","7-26SPW1021","7-26SPW1021DB4","37","",""
"1","26","3","7-26SPW1021","7-26SPW1021DB4","37.5","",""
"1","27","3","7-26SPW1021","7-26SPW1021DB4","38","",""
"1","28","3","7-26SPW1021","7-26SPW1021DB4","39","",""
"1","29","3","7-26SPW1021","7-26SPW1021DB4","39.5","",""
"1","30","3","7-26SPW1021","7-26SPW1021DB4","40","",""
"1","31","3","7-26SPW1021","7-26SPW1021DB4","40.5","",""
"1","32","3","7-26SPW1021","7-26SPW1021DB4","41","",""
"1","33","3","7-26SPW1021","7-26SPW1021DB4","42","",""
